image,incorrect,correct
12299.jpg,быстрые,быстрые
12299.jpg,"пороги,","пороги,"
12299.jpg,были,были
12299.jpg,найдены,найдены
12299.jpg,удобные,удобные
12299.jpg,фарватеры,фарватеры
12299.jpg,для,для
12299.jpg,прохода,прохода
12299.jpg,пароходовъ,пароходовъ
12299.jpg,и,и
12299.jpg,судовъ.,судовъ.
12299.jpg,Въ,Въ
12299.jpg,настоящее,настоящее
12299.jpg,же,же
12299.jpg,время,время
12299.jpg,на,на
12299.jpg,этой,этой
12299.jpg,рѣкѣ,рѣкѣ
12299.jpg,неустановлено,неустановлено
12299.jpg,правильныхъ,правильныхъ
12299.jpg,рейсовъ,рейсовъ
12299.jpg,"пароходовъ,","пароходовъ,"
12299.jpg,а,а
12299.jpg,сплавъ,сплавъ
12299.jpg,барокъ,барокъ
12299.jpg,по,по
12299.jpg,ней,ней
12299.jpg,сопряженъ,сопряженъ
12299.jpg,съ,съ
12299.jpg,рискомъ,рискомъ
12299.jpg,разбиться,разбиться
12299.jpg,на,на
12299.jpg,порогахъ.,порогахъ.
12299.jpg,Пароходство,Пароходство
12299.jpg,по,по
12299.jpg,рѣкѣ,рѣкѣ
12299.jpg,Енисею,Енисею
12299.jpg,постепенно,постепенно
12299.jpg,улучшается,улучшается
12299.jpg,и,и
12299.jpg,можетъ,можеть
12299.jpg,развиться,развиться
12299.jpg,до,до
12299.jpg,значительныхъ,значительныхъ
12299.jpg,"размѣровъ,","размѣровъ,"
12299.jpg,когда,когда
12299.jpg,будетъ,будешь
12299.jpg,проведена,проведена
12299.jpg,чрезъ,чрезъ
12299.jpg,губернiю,губернiю
12299.jpg,желѣзная,желѣзная
12299.jpg,"дорога,","дорога,"
12299.jpg,которая,которая
12299.jpg,займетъ,займетъ
12299.jpg,центральное,центральное
12299.jpg,положенiе,положенiе
12299.jpg,по,по
12299.jpg,отношенiю,отношенiю
12299.jpg,къ,къ
12299.jpg,бассейну,бассейну
12299.jpg,рѣки,рѣки
12299.jpg,Ени-,Ени-
381.jpg,96.,96.
381.jpg,по,по
381.jpg,поряд-,поряд-
381.jpg,ку.,ку.
381.jpg,102.,102.
381.jpg,103.,103.
381.jpg,мости,мости
381.jpg,96.,96.
381.jpg,вѣдо-,вѣдо-
381.jpg,про,про
381.jpg,Время,Время
381.jpg,вступ-,вступ-
381.jpg,шедшаго,шедшаго
381.jpg,года.,года.
381.jpg,ленiя.,ленiя.
381.jpg,СОДЕРЖАНIЕ,СОДЕРЖАНIЕ
381.jpg,ДѢЛЪ.,ДѢЛЪ.
381.jpg,1852,1852
381.jpg,Апрѣля,Апрѣля.
381.jpg,106.,106.
381.jpg,29,29
381.jpg,О хлѣбной,О хлѣбной
381.jpg,недоимкѣ,недоимкѣ
381.jpg,числя-,числя-
381.jpg,щейся,щейся
381.jpg,"за,",за
381.jpg,разными,разными
381.jpg,лицами,лицами
381.jpg,по,по 
381.jpg,Мироѣдинскому,Мироѣдинскому
381.jpg,и,и
381.jpg,Костин-,Костин
381.jpg,скому,скому
381.jpg,запаснымъ,запаснымъ
381.jpg,Магазинамъ,Магазинамъ
381.jpg,1853,1853
381.jpg,Марта,Марта
381.jpg,107.,107.
381.jpg,3.,3.
381.jpg,О хлѣбной,О хлѣбной
381.jpg,недоимкѣ,недоимкѣ
381.jpg,счита,счита-
381.jpg,ющейся на,ющейся на
381.jpg,перечисленномъ изъ,перечисленномъ изъ
381.jpg,Туруханскаго,Туруханскаго
381.jpg,края,края
381.jpg,въ,въ
381.jpg,Енисейскiй,Енисейскiй
381.jpg,округъ,округъ
381.jpg,поселенцѣ,поселенцѣ
381.jpg,Федоре,Федоре
381.jpg,Ан-,Ан-
381.jpg,дрѣевѣ,дрѣевѣ.
381.jpg,71,71.
381.jpg,ЗА,ЗА
381.jpg,ЧѢМЪ,ЧѢМЪ
381.jpg,ОСТАЮТСЯ,ОСТАЮТСЯ
381.jpg,НЕРѢШЕННЫМИ.,НЕРѢШЕННЫМИ.
381.jpg,1849,1849
381.jpg,"года,","года,"
381.jpg,"состоявшемуся,","состоявшемуся,"
381.jpg,взысканiе,взысканiе
381.jpg,денегъ,денегъ
381.jpg,на,на
381.jpg,чиновниковъ,чиновниковъ
381.jpg,"Скрябина,","Скрябина,"
381.jpg,Кисловскаго,Кисловскаго
381.jpg,и нѣ-,и нѣ-
381.jpg,которыхъ,которыхъ
381.jpg,бывшихъ,бывшихъ
381.jpg,членовъ,членовъ
381.jpg,Енисейскаго,Енисейскаго
381.jpg,Губернскаго,Губернскаго
381.jpg,"Совѣта, посилѣ",Совѣта по силѣ
381.jpg,Всемилости-,Всемилости-
381.jpg,вѣйшаго,вѣйшаго
381.jpg,Манифеста,Манифеста
381.jpg,въ,въ
381.jpg,26 день,26 день
381.jpg,Августа,Августа
381.jpg,1856,1856
381.jpg,года,года
381.jpg,"дарованнаго,","дарованнаго,"
381.jpg,должно,должно
381.jpg,подлежать,подлежать
381.jpg,"къ сложенiю,","къ сложенiю,"
381.jpg,то,то
381.jpg,по,по
381.jpg,этому,этому
381.jpg,и,и
381.jpg,собирются,собирются
381.jpg,нужныя,нужныя
381.jpg,изъ дѣла,изъ дѣла
381.jpg,справки.-,справки.-
381.jpg,Дѣло,Дѣло
381.jpg,это,это
381.jpg,остается,остается
381.jpg,въ,въ
381.jpg,"нерѣшенiи,","нерѣшенiи,"
381.jpg,занеполу-,за неполу-
381.jpg,ченiемъ,ченiемъ
381.jpg,свѣдѣнiй,свѣдѣнiй
381.jpg,за требованныхъ,затребованныхъ
381.jpg,опѣ Енисей,отъ Енисей
381.jpg,скаго,скаго
381.jpg,Земскаго,Земскаго
381.jpg,Суда затребованныхъ,Суда [затребованных]
381.jpg,указомъ,указомъ
381.jpg,Губернскаго,Губернскаго
381.jpg,"Правленiя,","Правленiя,"
381.jpg,отъ,отъ
381.jpg,24,24
381.jpg,Апрѣля 1858,Апрѣля 1858
381.jpg,года за,года за
381.jpg,"№1907, 0","№ 1907, о"
381.jpg,скорѣйшемъ,скорѣйшемъ
381.jpg,представленiи,представленiи
381.jpg,"коихъ,","коихъ,"
381.jpg,въ,въ
381.jpg,послѣднiй,послѣднiй
381.jpg,разъ,разъ
381.jpg,подтверждено,подтверждено
381.jpg,27-го,27-го
381.jpg,февраля,февраля
381.jpg,сего,сего
381.jpg,года за №954.,года за № 954.
381.jpg,За неполученiемъ,За неполученимъ
381.jpg,затребованныхъ,затребованныхъ
381.jpg,отъ,отъ
381.jpg,Ени-,Ени-
381.jpg,сейскаго,сейскаго
381.jpg,Земскаго,Земскаго
381.jpg,Суда,Суда
381.jpg,"свѣдѣнiй,","свѣдѣнiй,"
381.jpg,которо,котора-
381.jpg,му о,му о
381.jpg,скорѣйшемъ,скорѣйшемъ
381.jpg,представленiи,представленiи
381.jpg,та-,та-
381.jpg,"ковыхъ,","ковыхъ,"
381.jpg,сдѣланы,сдѣланы
381.jpg,въ послѣднiй разъ,въ послѣднiй разъ
381.jpg,под-,под-
381.jpg,"твержденiя,","твержденiя,"
381.jpg,17 Января,17 Января
381.jpg,и 26,и 26
381.jpg,февраля,февраля
381.jpg,1859 года,1859 года
381.jpg,за №190,За №190
381.jpg,и,и
381.jpg,892.-,892.-
1408.jpg,16,16
1408.jpg,Скоропостижно,Скоропостижно
1408.jpg,умеръ.,умеръ.
1408.jpg,1.,1.
1408.jpg,Преступленiй,Преступленiй
1408.jpg,по,по
1408.jpg,похищенiю,похищенiю
1408.jpg,и,и
1408.jpg,переводу,переводу
1408.jpg,золота,болота
1408.jpg,обнаружено,обнаружено
1408.jpg,два;,два:
1408.jpg,на,на
1408.jpg,Южной,Южной
1408.jpg,си-,си-
1408.jpg,стемѣ,стемѣ
1408.jpg,отобрано,отобрано
1408.jpg,у,у
1408.jpg,крестьянина,крестьянина
1408.jpg,Жмаева,Жмаева
1408.jpg,краденнаго,краденнаго
1408.jpg,золота,золота
1408.jpg,6,6
1408.jpg,зол.,зол.
1408.jpg,24,24
1408.jpg,дол.,дол.
1408.jpg,и,и
1408.jpg,на,на
1408.jpg,Ачинской,Ачинской
1408.jpg,системѣ,системѣ
1408.jpg,караульный,караульный
1408.jpg,не рабо-,не рабо-
1408.jpg,тавшагося,тавшагося
1408.jpg,Успенскаго,Успенскаго
1408.jpg,прiиска,прiиска
1408.jpg,крестья-,крестья -
1408.jpg,нинъ,нинъ
1408.jpg,"Красильниковъ,","Красильниковъ,"
1408.jpg,съ,съ
1408.jpg,3-мя,3-мя
1408.jpg,"товарищами,","товарищами,"
1408.jpg,намылъ,намылъ
1408.jpg,и,и
1408.jpg,передалъ,передалъ
1408.jpg,управляющему,управляющему
1408.jpg,прiи-,прiи-
1408.jpg,сками,сками
1408.jpg,купца,купца
1408.jpg,цыбульскаго-,Цыбульскаго-
1408.jpg,Иваницко-,Иваницко-
1408.jpg,му-,му-
1408.jpg,11,11
1408.jpg,зол.,зол.
1408.jpg,8,8
1408.jpg,дол.,дол.
1408.jpg,золота.,золота.
1408.jpg,На,На
1408.jpg,"прiискахъ,","прiискахъ,"
1408.jpg,заисключенiемъ,заисключенiемъ
1408.jpg,весьма,весьма
1408.jpg,"немногихъ,","немногихъ,"
1408.jpg,всѣхъ,всѣхъ
1408.jpg,системъ,системъ
1408.jpg,Енисейской,Енисейской
1408.jpg,губернiи,губернiи
1408.jpg,устроены,устроены
1408.jpg,золотопромышлен-,золотопромышлен-
1408.jpg,никами,никами
1408.jpg,больницы,больницы
1408.jpg,и,и
1408.jpg,при,при
1408.jpg,оныхъ,оныхъ
1408.jpg,ап-,ап-
1408.jpg,теки.,теки.
1408.jpg,Во,Во
1408.jpg,всѣхъ,всѣхъ
1408.jpg,больницахъ,больницахъ
1408.jpg,рабоiе,рабочiе
1408.jpg,пользуются,пользуются
1408.jpg,безвозмездно.,безвозмездно.
1408.jpg,При,При
1408.jpg,каждой,каждой
1408.jpg,больницѣ,больницѣ
1408.jpg,находится,находится
1408.jpg,"фельдшеръ,","фельдшеръ,"
1408.jpg,а,а
1408.jpg,за-,за-
1408.jpg,вѣдыванiе,вѣдыванiе
1408.jpg,оными,оными
1408.jpg,лежитъ,лежить
1408.jpg,на,на
1408.jpg,обязан,обязан
1408.jpg,ности,ности
1408.jpg,особыхъ,особыхъ
1408.jpg,промысловыхъ,промысловыхъ
1408.jpg,меди-,меди-
1408.jpg,"ковъ,","ковъ,"
1408.jpg,коихъ,коихъ
1408.jpg,въ,въ
1408.jpg,1868,1868
1408.jpg,году,году
1408.jpg,состояло;,состояло:
1408.jpg,на,на
1408.jpg,Сѣверной,Сѣверной
1408.jpg,системѣ,системѣ
1408.jpg,1.,1.
1408.jpg,13.,13.
1408.jpg,17.,17.
1408.jpg,на,на
1408.jpg,Южной,Южной
1408.jpg,системѣ.,системѣ.
1408.jpg,1.,1.
1408.jpg,Ачинской,Ачинской
1408.jpg,и,и
1408.jpg,Минусинской,Минусинской
1408.jpg,1.,1.
1408.jpg,Всего,Всего
1408.jpg,3,3
1408.jpg,человѣка.,человѣка.
1408.jpg,Сверхъ,Сверхъ
1408.jpg,"медиковъ,","медиковъ,"
1408.jpg,на,на
1408.jpg,обѣихъ,обѣихъ
1408.jpg,систе-,систе-
1408.jpg,махъ,махъ
1408.jpg,Енисейскаго,Енисейскаго
1408.jpg,"округа,","округа,"
1408.jpg,какъ,какъ
1408.jpg,мно-,мно-
1408.jpg,"полюднѣйшихъ,","голюднѣйшихъ,"
1408.jpg,находилось,находилось
1408.jpg,по,по
1408.jpg,одной,одной
1408.jpg,повивальной,повивальной
1408.jpg,бабкѣ.,бабкѣ.
1408.jpg,Въ,Въ
1408.jpg,продолженiе,продолженiе
1408.jpg,лѣтнихъ,лѣтнихъ
1408.jpg,"работъ,","работъ,"
1408.jpg,съ,съ
1408.jpg,1го,1-го
1408.jpg,Мая,Мая
1408.jpg,по,по
1408.jpg,10-е,10-е
1408.jpg,"Сентября,","Сентября,"
1408.jpg,на,на
1408.jpg,прiи-,прiи-
1408.jpg,скахъ,скахъ
1408.jpg,Больныхъ,Больныхъ
1408.jpg,Выздо-,Выздо-
1408.jpg,Умерло:,Умерло:
1408.jpg,было:,было:
1408.jpg,ровѣло:,ровѣло:
1408.jpg,1-й,1-й
1408.jpg,системы,системы
1408.jpg,391.,391.
1408.jpg,352.,352.
1408.jpg,39.,39.
1408.jpg,2-й,2-й
1408.jpg,922.,922.
1408.jpg,886.,886.
1408.jpg,36.,36.
1408.jpg,3-й,3-й
1408.jpg,180.,180.
1408.jpg,174.,174.
1408.jpg,6.,6.
1408.jpg,4-й,4-й
1408.jpg,225.,225.
1408.jpg,218.,218.
1408.jpg,7.,7.
1408.jpg,5-й,5-й
1408.jpg,263,263
1408.jpg,261,261.
1408.jpg,2.,2.
1408.jpg,Всего,Всего-
1408.jpg,1981,1981.
1408.jpg,1891,1891
1408.jpg,90.,90.
1408.jpg,Число,Число
1408.jpg,умершихъ,умершихъ
1408.jpg,относилось,относилось
1408.jpg,къ,къ
1408.jpg,об-,об-
1408.jpg,щему,щему
1408.jpg,числу,числу
1408.jpg,рабочихъ:,рабочихъ:
1408.jpg,Ассероръ,Амаръ
1052.jpg,нiю,нiю
1052.jpg,болѣе,болѣе
1052.jpg,достачныхъ,достачныхъ
1052.jpg,средствъ,средствъ
1052.jpg,на,на
1052.jpg,открытiе,открытiе
1052.jpg,новыхъ,новыхъ
1052.jpg,И.,и
1052.jpg,содержанiе,обдержанiе
1052.jpg,нынѣ,ныне
1052.jpg,существующихъ,существующихся
1052.jpg,народныхъ,народныхъ
1052.jpg,"школъ,","школъ,"
1052.jpg,крайне,крайне
1052.jpg,необходимо,необходимо
1052.jpg,наз-,наз
1052.jpg,начение,наченiе
1052.jpg,особаго,особаго
1052.jpg,Инспектора,Инспектора
1052.jpg,на-,на-
1052.jpg,родныхъ,родныхъ
1052.jpg,"училищь,","училищь,"
1052.jpg,для,для
1052.jpg,постоян-,постоян-
1052.jpg,наго,наго
1052.jpg,надъ,надъ
1052.jpg,ними,ними
1052.jpg,надзора.,надзора.
1052.jpg,Учащая,Учащих
1052.jpg,ся,ся
1052.jpg,въ,во
1052.jpg,всѣхъ,всѣхъ
1052.jpg,учебныхъ,учебныхъ
1052.jpg,заведенiяхъ,заведенiяхъ
1052.jpg,бы,бы
1052.jpg,ло,ло
1052.jpg,2410,2410
1052.jpg,обоего,обоего
1052.jpg,"пола,","пола,"
1052.jpg,менѣе,менѣе
1052.jpg,предшест-,предшест
1052.jpg,вовавшаго,вовавшаго
1052.jpg,года,года
1052.jpg,125,125
1052.jpg,Дѣятельность,Дѣятельность
1052.jpg,адмистратие,адмистратив
1052.jpg,ныхъ,ныхъ
1052.jpg,и,И
1052.jpg,судебныхъ,судебныхъ
1052.jpg,мѣстъ,мѣстъ
1052.jpg,считаа,считает
1052.jpg,ся,ся
1052.jpg,"удовлетворительною,","удовлетворительною,"
1052.jpg,не смотря,несмотря
1052.jpg,на,на
1052.jpg,постоянное,постоянное
1052.jpg,увеличенiе,увеличенiе
1052.jpg,коли-,коли-
1052.jpg,чества,чества
1052.jpg,дѣлъ.,дѣлъ.
1052.jpg,На,На
1052.jpg,полицеискихъ,полиценских
1052.jpg,управленiяхъ,управленiяхъ
1052.jpg,лежатъ,лежатъ
1052.jpg,трудно,трудно
1052.jpg,совмѣстимыя,совмѣстимыя
1052.jpg,обязанности,обязанности
1052.jpg,по-,по-
1052.jpg,лицейско-,лицейско
1052.jpg,"административныя,","административныя,"
1052.jpg,хо-,хо-
1052.jpg,зяйственныя,зяйственныя
1052.jpg,и,и
1052.jpg,судныя.,судныя.
1052.jpg,Множест-,Множест
1052.jpg,во,во
1052.jpg,"слѣдствiй,","слѣдствiй,"
1052.jpg,"удостовѣренiи,","удостовѣренiи,"
1052.jpg,разби-,разби-
1052.jpg,рательствъ,рательствъ
1052.jpg,и,и
1052.jpg,разныхъ,разныхъ
1052.jpg,распоряже,распоряже
1052.jpg,"нiй,","нiй,"
1052.jpg,требуютъ,требуютъ
1052.jpg,отъ,отъ
1052.jpg,исправниковъ,исправниковъ
1052.jpg,ивъ,ивъ
1052.jpg,особенности,особенности
1052.jpg,отъ,отъ
1052.jpg,"засѣдателей,","засѣдателей,"
1052.jpg,людей,людей
1052.jpg,большею,большею
1052.jpg,частiю,частiю
1052.jpg,"семейныхъ,","семейныхъ,"
1052.jpg,безпрерывныхъ,безпрерывныхъ
1052.jpg,"разъѣздовъ,","разъѣздовъ,"
1052.jpg,сопря-,сопря-
1052.jpg,женныхъ,женныхъ
1052.jpg,съ,съ
1052.jpg,расходами,расходами
1052.jpg,по,по
1052.jpg,обшир-,обину-
1052.jpg,нымъ,нымъ
1052.jpg,округамъ,округамъ
1052.jpg,И,и
1052.jpg,дистанцiямъ,дистанцiямъ
1052.jpg,и,и
1052.jpg,вообще,вообще
1052.jpg,"энергической,","энергической,"
1052.jpg,не,не
1052.jpg,утоми-,утоми-
1052.jpg,дѣятельности.,дѣятельности.
1052.jpg,Поселенчес-,Поселенчес
1052.jpg,мои,мои
1052.jpg,кiй,кiй
1052.jpg,"элементъ,","элементъ,"
1052.jpg,составляющiй,составляющiй
1052.jpg,1/5,1/5
1052.jpg,часть,часть
1052.jpg,народонаселенiя,народонаселенiя
1052.jpg,"губернiи,","губернiи,"
1052.jpg,весьма,весьма
1052.jpg,усложняетъ,усложняетъ
1052.jpg,и,и
1052.jpg,затруд-,затруд-
1052.jpg,няетъ,няетъ
1052.jpg,отправленiе,отправленiе
1052.jpg,полицейс-,полицеис-
1052.jpg,большою,большою
1052.jpg,разнообраз,разнообраз
1052.jpg,кой,кой
1052.jpg,"службы,","службы,"
520.jpg,3 об,300
520.jpg,31 об,21 об
520.jpg,29.,29.
520.jpg,и,и
520.jpg,бытъ,бытъ
520.jpg,начавшихъ,начавшихъ
520.jpg,заниматься,заниматься
520.jpg,земледѣлiемъ-,земледѣлiемъ-
520.jpg,улучшается.,улучшается.
520.jpg,Изъ,Изъ
520.jpg,Инородцевъ,Инородцевъ
520.jpg,Ачинскаго и,Ачинскаго и
520.jpg,Минусинскаго,Минусинскаго
520.jpg,Округовъ,Округовъ
520.jpg,до,до
520.jpg,36/2.,36/т.
520.jpg,душъ,душъ
520.jpg,вѣроисповѣданiя,вѣроисповѣданiя
520.jpg,Право-,Право-
520.jpg,"славнаго,","славнаго,"
520.jpg,остальные,остальные
520.jpg,же,же
520.jpg,идоло-,идоло-
520.jpg,поклонники-,поклонники-
520.jpg,послѣдователи,послѣдователи
520.jpg,Шамановъ,Шамановъ
520.jpg,замѣняющихъ,замѣняющихъ
520.jpg,У,у
520.jpg,нихъ,нихъ
520.jpg,духовныя,духовныя
520.jpg,лица.,лица.
520.jpg,1,<NR>
520.jpg,Инородцы,Инородцы
520.jpg,вообще,вообще
520.jpg,довольно,довольно
520.jpg,миролюбивы,миролюбивы
520.jpg,и,и
520.jpg,"гостепрiимны,","гостепрiимны,"
520.jpg,но,но
520.jpg,скрытны,скрытны
520.jpg,и,и
520.jpg,мстительны.,мстительны.
520.jpg,Разговорный,Разговорный
520.jpg,языкъ,языкъ
520.jpg,инород-,инород-
520.jpg,Ачинскаго,Ачинскаго
520.jpg,и,и
520.jpg,Минусин-,Минусин-
520.jpg,цевъ,цевъ
520.jpg,скаго,скаго
520.jpg,"округовъ,","округовъ,"
520.jpg,представляетъ,представляетъ
520.jpg,въ,въ
520.jpg,настоящее,настоящее
520.jpg,время,время
520.jpg,смѣсь,смѣсь
520.jpg,Татарскаго,Татарскаго
520.jpg,съ,съ
520.jpg,финскимъ,Финскимъ
520.jpg,съ,съ
520.jpg,присоединенiемъ,присоединенiемъ
520.jpg,многихъ,многихъ
520.jpg,Русскихъ,Русскихъ
520.jpg,словъ;,словъ;
520.jpg,У,у
520.jpg,нихъ,нихъ
520.jpg,не,не
520.jpg,только,только
520.jpg,нѣтъ,нѣтъ
520.jpg,на,на
520.jpg,1,<NR>
520.jpg,природномъ,природномъ
520.jpg,языкѣ.,языкѣ
520.jpg,никакой,никакой
520.jpg,"письменности,","письменности,"
520.jpg,но,но
520.jpg,даже,даже
520.jpg,нѣтъ,нѣтъ
520.jpg,никакихъ,никакихъ
520.jpg,преданiй.,преданiй.
520.jpg,2322,<NR>
520.jpg,32,32
520.jpg,22 17,<NR>
520.jpg,30.,30.
520.jpg,Сельское,Сельское
520.jpg,хозяйство.,хозяйство.
520.jpg,Важнѣйшую,Важнѣйшую
520.jpg,л.),л.)
520.jpg,отрасль,отрасль
520.jpg,сельскаго,сельскаго
520.jpg,хозяйства,хозяйства
520.jpg,составляетъ,составляетъ
520.jpg,хлѣбопашество-,хлѣбопашество.
520.jpg,Оно,Оно
520.jpg,преимущественно,преимущественно
520.jpg,раз-,раз-
520.jpg,вито,вито
520.jpg,въ,въ
520.jpg,Южной,Южной
520.jpg,части,части
520.jpg,гу-,Гу-
520.jpg,"бернiи,","бернiи,"
520.jpg,именно,именно
520.jpg,въ,въ
520.jpg,Ачинскомъ,Ачинскомъ
520.jpg,и,и
520.jpg,Минусинскомъ,Минусинскомъ
520.jpg,Окру-,Окру-
520.jpg,"гахъ,","гахъ,"
520.jpg,но,но
520.jpg,далеко,далеко
520.jpg,не,не
520.jpg,въ,въ
520.jpg,цвѣ-,цвѣ-
520.jpg,тущемъ,тущемъ
520.jpg,"состоянiи,","состоянiи,"
520.jpg,хотя,хотя
520.jpg,съ,съ
520.jpg,каждымъ,каждымъ
520.jpg,годомъ,годомъ
520.jpg,запаги-,<NR>
520.jpg,ка,ка
520.jpg,увеличивается;,увеличивается;
520.jpg,способы,способы
520.jpg,воздѣлыванiя,воздѣлыванiя
520.jpg,земли,земли
520.jpg,самые,самые
520.jpg,простые;,простые;
520.jpg,кромѣ,кромѣ
520.jpg,"простой,","простой,"
520.jpg,весьма,весьма
520.jpg,неудобной,неудобной
520.jpg,по,по
520.jpg,тяже-,тяже-
520.jpg,"сти,","сти,"
520.jpg,русской,русской
520.jpg,двухконной и,двухконной и
520.jpg,одноконной,одноконной
520.jpg,сохи,сохи
520.jpg,и,и
520.jpg,"простой,","простой,"
520.jpg,почти,почти
520.jpg,четырехугольной,четырехгрольной
520.jpg,60-,бо-
520.jpg,роны,роны
520.jpg,съ,съ
520.jpg,деревянными,деревянными
520.jpg,или,или
520.jpg,желѣзными,желѣзными
520.jpg,"зубьями,","зубьями,"
520.jpg,дру-,дру-
520.jpg,гихъ,гихъ
520.jpg,орудiй,орудiй
520.jpg,"неупотребляхъ,","неупотребляется,"
520.jpg,земель,земель
520.jpg,никогда,никогда
520.jpg,неудобри-,неудобри-
520.jpg,ваютъ,ваютъ
520.jpg,и разпахиваютъ,и разпахиваютъ
520.jpg,2,2
520.jpg,чрезвычай но,чрезвычайно
520.jpg,"ловко,","ловко,"
520.jpg,отъ,отъ
520.jpg,того,того
520.jpg,что,что
520.jpg,либоро,<NR>
520.jpg,не,не
520.jpg,теят.,<NR>
520.jpg,Совѣтникъ,<NR>
5246.jpg,№,<NR>
5246.jpg,по,<NR>
5246.jpg,мости,<NR>
5246.jpg,№,<NR>
5246.jpg,вѣдо-,<NR>
5246.jpg,про-,про-
5246.jpg,Время,время
5246.jpg,вступ-,<NR>
5246.jpg,порядо-,<NR>
5246.jpg,введенiе,шедшего
5246.jpg,года.,года.
5246.jpg,это,<NR>
5246.jpg,СОДЕРЖАНIЕ,СОДЕРЖАНIЕ
5246.jpg,ДѣЛЪ,ДѣЛЪ
5246.jpg,ку.,<NR>
5246.jpg,Воѣдѣленiя,3 Отдѣленiя
5246.jpg,-,nan
5246.jpg,1 Стола,1 Стола
5246.jpg,1846,1846
5246.jpg,89,89
5246.jpg,97.,97.
5246.jpg,Января,Января
5246.jpg,Попредложенiю Г.,Попредложенiю Г.
5246.jpg,Насаль,Началь
5246.jpg,3.,3.
5246.jpg,ника,ника
5246.jpg,"Губернiи,","Губернiи,"
5246.jpg,объ откры-,объ откры-
5246.jpg,тiи,тiи
5246.jpg,"Комминиiи,","Колымскiй,"
5246.jpg,для при,для при
5246.jpg,веденiя,веденiя
5246.jpg,въ,въ
5246.jpg,порядокъ съ и,порядокъ дѣлъ
5246.jpg,Запаснаго,Запаснаго
5246.jpg,капитала.,капитала.
5246.jpg,до,90
5246.jpg,98.,98.
5246.jpg,Мая,Мая
5246.jpg,Поотношенiю,Поотношенiю
5246.jpg,Енисейскiй,Енисейскай
5246.jpg,3.,3.
5246.jpg,Казенной,Казенной
5246.jpg,Палаты обре,Палаты обре
5246.jpg,визованiи,визованiи
5246.jpg,отчетности,отчетности
5246.jpg,Туруханскаго,Туруханскаго
5246.jpg,Отдѣльняка,Отдѣльнымъ
5246.jpg,Управленiя,Управленiя
5246.jpg,и открывшей,и открывшей
5246.jpg,на поселенцѣ,напоселенцѣ
5246.jpg,Яковлевѣ,Яковлевѣ
5246.jpg,хлѣбной,хлѣбной
5246.jpg,недоимки,недоимки
5246.jpg,на,на
5246.jpg,сумму,сумму
5246.jpg,178,178
5246.jpg,рублей,рублей
5246.jpg,21 1/4,21 1/4
5246.jpg,копѣйку.,копѣйку.
5246.jpg,ЗА ЧѣМЪ,ЗА ЧѣМЪ
5246.jpg,остаются,остаются
5246.jpg,нерѣшенными.,нерѣшенными
5246.jpg,Занеокончанiемъ,Занеокончанiемъ
5246.jpg,ревизiи,ревизiи
5246.jpg,производимой,производились
5246.jpg,Г.,Г.
5246.jpg,Совѣтникомъ,Совѣтникомъ
5246.jpg,Ураковымъ,Ураковымъ
5246.jpg,хлѣбно,хлѣбно
5246.jpg,му,му
5246.jpg,запасному,запасному
5246.jpg,капиталу,капиталу
5246.jpg,и несос-,и несос-
5246.jpg,тавленiемъ,тавленiемъ
5246.jpg,имъ,имъ
5246.jpg,всѣхъ,всѣхъ
5246.jpg,посему при,посему при
5246.jpg,мѣту,мѣту
5246.jpg,отчетовъ.,отчетовъ.
5246.jpg,Занеполученiемъ,Занеполученiемъ
5246.jpg,свѣдѣнiя,свѣдѣнiя
5246.jpg,отъ Су-,отъ Су-
5246.jpg,ражской,ражской
5246.jpg,Градской,Градской
5246.jpg,Полицiи,Полицiи
5246.jpg,за,за
5246.jpg,требованнаго,требованного
5246.jpg,указомъ,указомъ
5246.jpg,Губернскаго,Губернскаго
5246.jpg,"Правленiя,","Правленiя,"
5246.jpg,отъ,отъ
5246.jpg,30,30
5246.jpg,Апрѣля за №,Апрѣля за №
5246.jpg,"1994,","1994,"
5246.jpg,оскорѣйшемъ,оскорѣйшемъ
5246.jpg,исполненiи ко-,исполненiи ко-
5246.jpg,"тораго,","тораго,"
5246.jpg,подтверждено,подтверждено
5246.jpg,въ послѣд-,въ послѣд-
5246.jpg,нiй,нiй
5246.jpg,разъ 30 Декабря,разъ 30 Декабря
5246.jpg,урожаемость,<NR>
5197.jpg,сформированiя же,сформированiя на
5197.jpg,по,по
5197.jpg,жарныхъ,жарныхъ
5197.jpg,командъ,командъ
5197.jpg,изъ,изъ
5197.jpg,нижнихъ,нижнихъ
5197.jpg,воинскихъ,воинскихъ
5197.jpg,чи-,чи-
5197.jpg,новъ,новъ
5197.jpg,въ г. г.,въ г. г.
5197.jpg,Канскѣ,Канскѣ
5197.jpg,и ми-,и Ми-
5197.jpg,"нусинскѣ,","нусинскѣ,"
5197.jpg,обязанности,обязанности
5197.jpg,сiи,сiи
5197.jpg,относятъ,относятъ
5197.jpg,избирае,избирае-
5197.jpg,мые,мые
5197.jpg,по,по
5197.jpg,счереди,очереди
5197.jpg,мѣстные,мѣстные
5197.jpg,мѣщани.,мѣщане
5197.jpg,"2, Квартирная",д.) Квартирная
5197.jpg,Квартирная,Квартирная
5197.jpg,повинность,повинность
5197.jpg,Енисейской,Енисейской
5197.jpg,повинность.,повинность.
